epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
0,0.15941,0.15235,0.15503,0.1586,0.15646,0.1467,0.1414,0.1313,0.1423,0.1411,0.15636999999999998,0.14056,0.13551080204388855,0.14560919795611144,0.1538331279102012,0.15890687208979876
1,0.25831,0.2948,0.28565,0.26555,0.2367,0.2073,0.22210000000000002,0.2069,0.2016,0.152,0.26820199999999994,0.19798,0.17399889076793984,0.22196110923206014,0.2476635137850911,0.2887404862149088
2,0.43528,0.43018,0.41382,0.40009,0.35749,0.3761,0.3381,0.3172,0.2938,0.242,0.40737199999999996,0.31344,0.2686339022007049,0.3582460977992951,0.379508477322492,0.4352355226775079
3,0.59227,0.56834,0.57351,0.52631,0.49098,0.5585,0.5145000000000001,0.5172,0.4743,0.3954,0.5502819999999999,0.49198,0.43682859385292155,0.5471314061470784,0.5136213740369862,0.5869426259630137
4,0.65455,0.66509,0.6613,0.6434,0.60203,0.6304,0.6173,0.6204,0.6134000000000001,0.5589,0.645274,0.60808,0.5828532364342945,0.6333067635657054,0.622430593423922,0.668117406576078
5,0.6993,0.69558,0.70559,0.69569,0.67041,0.6892,0.665,0.6768000000000001,0.6672,0.6542,0.693314,0.67048,0.6586799322035846,0.6822800677964154,0.6812981294947057,0.7053298705052943
6,0.725,0.72731,0.73479,0.72029,0.71043,0.7226,0.7012999999999999,0.7125,0.6990000000000001,0.6998000000000001,0.723564,0.70704,0.6978537929481206,0.7162262070518794,0.7154975420412674,0.7316304579587326
7,0.74749,0.74537,0.74845,0.73844,0.73539,0.74,0.7348,0.7358,0.7252,0.723,0.743028,0.7317600000000001,0.7252295788803478,0.7382904211196524,0.7378476278125988,0.7482083721874012
8,0.75695,0.75987,0.76421,0.75539,0.73849,0.7532,0.7474,0.7556999999999999,0.7441,0.7428,0.7549819999999999,0.74864,0.7436023021130679,0.7536776978869321,0.7462061914332637,0.7637578085667361
9,0.76523,0.77339,0.77722,0.76442,0.75399,0.7629,0.7646999999999999,0.7615999999999999,0.7562000000000001,0.7494,0.7668499999999999,0.7589600000000001,0.7534020867225191,0.7645179132774811,0.7587974550606655,0.7749025449393343
10,0.77523,0.77951,0.78172,0.7699,0.76439,0.7774,0.7702,0.7745000000000001,0.768,0.7648,0.7741499999999999,0.7709800000000001,0.7664791556347726,0.7754808443652276,0.7678172123042059,0.7804827876957939
11,0.78646,0.79409,0.79258,0.78099,0.76427,0.7859999999999999,0.7818,0.7797,0.7844,0.7761,0.7836780000000001,0.7816,0.7781042883414103,0.7850957116585896,0.7729142582714004,0.7944417417285998
12,0.78435,0.7962,0.79447,0.78877,0.78215,0.7923,0.7915000000000001,0.7928000000000001,0.7852,0.7797,0.789188,0.7883000000000001,0.7831998039253378,0.7934001960746624,0.7837074511223784,0.7946685488776216
13,0.79142,0.79887,0.79815,0.78785,0.7862,0.7951999999999999,0.7944,0.7948000000000001,0.7931999999999999,0.7877,0.792498,0.79306,0.7902976821327008,0.7958223178672992,0.7873022655957026,0.7976937344042975
14,0.79684,0.80203,0.80155,0.79169,0.78503,0.8011,0.7939,0.8009000000000001,0.7964,0.7909,0.795428,0.7966400000000001,0.7926763653044209,0.8006036346955794,0.7890225323355746,0.8018334676644254
15,0.79242,0.80717,0.80584,0.79089,0.79235,0.8016,0.7976000000000001,0.7998999999999999,0.7958,0.7962,0.7977339999999999,0.79822,0.7960033358396005,0.8004366641603996,0.7905393947988787,0.8049286052011212
16,0.79625,0.80624,0.8073,0.79289,0.79566,0.8075,0.8022,0.8059999999999999,0.799,0.7996,0.7996679999999999,0.8028600000000001,0.7994732021022802,0.80624679789772,0.7937497793214514,0.8055862206785485
17,0.80448,0.80878,0.81005,0.80272,0.79815,0.8117,0.8037000000000001,0.8106,0.8006,0.8042,0.8048359999999999,0.80616,0.8018888877326861,0.8104311122673139,0.8005453655480802,0.8091266344519196
18,0.80437,0.8065,0.81164,0.79965,0.79988,0.8109000000000001,0.8099,0.8131999999999999,0.8040999999999999,0.8034,0.8044079999999999,0.8083,0.8044275330860032,0.8121724669139968,0.7999398666089741,0.8088761333910257
19,0.80453,0.81202,0.81178,0.80943,0.80161,0.8072,0.8057,0.8157,0.8061,0.8033,0.807874,0.8076000000000001,0.8033545318279371,0.811845468172063,0.8037439317196927,0.8120040682803072
20,0.80802,0.80977,0.81734,0.80564,0.80116,0.8117,0.8099,0.8143,0.8012,0.8108,0.8083859999999999,0.8095800000000001,0.8051395495723971,0.8140204504276031,0.8030572267828326,0.8137147732171672
21,0.80741,0.81176,0.81641,0.80512,0.79833,0.813,0.8085,0.8190999999999999,0.8101999999999999,0.8122,0.807806,0.8126,0.8089905679117069,0.8162094320882931,0.8016932441566835,0.8139187558433165
22,0.81155,0.82175,0.8158,0.80689,0.80296,0.8177,0.8189,0.8173999999999999,0.809,0.8088,0.81179,0.81436,0.8098733085686667,0.8188466914313333,0.8051973040415927,0.8183826959584073
23,0.81879,0.81747,0.82277,0.81262,0.80021,0.8158,0.8166,0.8205,0.8170000000000001,0.8090999999999999,0.814372,0.8158000000000001,0.8120835500810586,0.8195164499189416,0.8065838746800016,0.8221601253199984
24,0.80756,0.81132,0.81497,0.80794,0.80617,0.8184999999999999,0.8128,0.821,0.8148000000000001,0.8188,0.809592,0.8171800000000001,0.8142200000000002,0.8201400000000001,0.80641467156246,0.8127693284375399
25,0.81648,0.81506,0.81502,0.81053,0.80329,0.8193,0.813,0.8209000000000001,0.8094,0.8156,0.8120759999999999,0.8156399999999999,0.8114693405797163,0.8198106594202835,0.8072479461477733,0.8169040538522265
26,0.81409,0.81828,0.81809,0.81467,0.80973,0.82,0.8154,0.8210999999999999,0.8153,0.8122,0.8149719999999998,0.8168000000000001,0.8135106231593204,0.8200893768406797,0.8118411061979043,0.8181028938020953
27,0.81352,0.82038,0.82226,0.81104,0.81209,0.8210999999999999,0.8194,0.823,0.8188,0.8162999999999999,0.8158580000000001,0.8197199999999999,0.8174702000088896,0.8219697999911102,0.8112904781336047,0.8204255218663955
28,0.81813,0.8202,0.8183,0.81232,0.80782,0.8223,0.8194,0.8228,0.8144,0.8181,0.8153539999999999,0.8194000000000001,0.8163451677623805,0.8224548322376197,0.8107532365850871,0.8199547634149127
29,0.81116,0.82144,0.82059,0.81419,0.80894,0.8240999999999999,0.8193,0.8270000000000001,0.8195,0.8197,0.815264,0.8219200000000001,0.818814907408788,0.8250250925912122,0.8102740396795165,0.8202539603204835
30,0.8109,0.81594,0.81918,0.81641,0.81281,0.8183,0.8192,0.8225,0.8217,0.8164,0.815048,0.8196199999999999,0.8173880501797754,0.8218519498202244,0.8121518411645767,0.8179441588354233
31,0.81016,0.80759,0.81854,0.82276,0.80525,0.8222,0.8210999999999999,0.8233,0.8214,0.8162999999999999,0.81286,0.82086,0.8184561697231294,0.8232638302768707,0.8061779733613222,0.8195420266386778
32,0.81275,0.82121,0.82639,0.81677,0.81466,0.8218000000000001,0.8201999999999999,0.8247,0.8220999999999999,0.8195,0.818356,0.82166,0.819857113425642,0.8234628865743578,0.8134510327218216,0.8232609672781783
33,0.81507,0.82502,0.82194,0.8093,0.81283,0.8227,0.8227,0.8248000000000001,0.8212,0.8201,0.816832,0.8223,0.8207112898313412,0.8238887101686588,0.8110184523739803,0.8226455476260197
34,0.81885,0.82183,0.81779,0.81616,0.81388,0.823,0.8170000000000001,0.8245,0.818,0.8220000000000001,0.817702,0.8209,0.8179948321907332,0.8238051678092667,0.8150429971793923,0.8203610028206078
35,0.81877,0.8216,0.81926,0.81792,0.81278,0.8256,0.8220000000000001,0.828,0.8189,0.8234,0.818066,0.8235800000000001,0.8204800645168004,0.8266799354831997,0.8151548655132406,0.8209771344867594
36,0.81476,0.81861,0.82591,0.80981,0.8154,0.8249,0.8244,0.8262999999999999,0.8228,0.8218000000000001,0.8168980000000001,0.8240400000000001,0.8224568386058271,0.8256231613941731,0.8115838325205166,0.8222121674794837
37,0.82082,0.81999,0.8262,0.81122,0.8107,0.8206,0.8223999999999999,0.8276,0.8243,0.82,0.8177860000000001,0.8229799999999999,0.820224351256056,0.8257356487439439,0.8118163782364375,0.8237556217635628
38,0.81322,0.819,0.82282,0.81122,0.81133,0.8251999999999999,0.8254,0.8245,0.8249,0.8204,0.815518,0.82408,0.8222151675678496,0.8259448324321504,0.810897686590717,0.8201383134092829
39,0.82157,0.81353,0.82937,0.81792,0.81237,0.8259000000000001,0.8245999999999999,0.8316,0.8244,0.8223,0.818952,0.82576,0.8226201910886171,0.828899808911383,0.8128009922776833,0.8251030077223167
40,0.82067,0.819,0.81955,0.81797,0.81075,0.8256,0.8239,0.8294,0.8212,0.812,0.817588,0.8224199999999999,0.816570418818411,0.8282695811815889,0.814059655345633,0.821116344654367
41,0.81992,0.82206,0.82216,0.81849,0.81629,0.8236,0.8247,0.8238,0.8186,0.8209000000000001,0.819784,0.82232,0.8200684227750309,0.8245715772249692,0.8175601960518066,0.8220078039481933
42,0.81885,0.82193,0.82264,0.82371,0.80907,0.825,0.8205,0.8294,0.8271,0.8236,0.8192400000000001,0.8251199999999999,0.8220898844906505,0.8281501155093492,0.8139041214406624,0.8245758785593378
43,0.81849,0.82302,0.82652,0.8212,0.81652,0.8247,0.823,0.8268000000000001,0.8256999999999999,0.8234,0.82115,0.8247199999999999,0.8233066352204755,0.8261333647795243,0.8176614816898862,0.8246385183101139
44,0.81774,0.82001,0.82684,0.81769,0.81683,0.8269,0.8248000000000001,0.8267,0.8262,0.8189,0.8198219999999999,0.8247,0.8217086792214809,0.827691320778519,0.8161581255480024,0.8234858744519975
45,0.81867,0.82292,0.82202,0.81867,0.81314,0.828,0.8258,0.8262999999999999,0.8212,0.8231,0.8190839999999999,0.82488,0.8224589258582191,0.8273010741417808,0.815648627531111,0.8225193724688888
46,0.82409,0.81838,0.82501,0.81022,0.8126,0.8237000000000001,0.8261,0.8271999999999999,0.8269,0.8248000000000001,0.81806,0.8257399999999999,0.8244245533078075,0.8270554466921923,0.8121263164897342,0.8239936835102658
47,0.81748,0.82271,0.82964,0.81695,0.81349,0.8266,0.8262999999999999,0.8278,0.8258,0.8209000000000001,0.8200540000000001,0.82548,0.8230972285044512,0.8278627714955488,0.814427418089106,0.8256805819108941
48,0.82273,0.82746,0.82655,0.8222,0.81573,0.8265,0.8259000000000001,0.8278,0.8256999999999999,0.823,0.822934,0.82578,0.8242085038975548,0.8273514961024451,0.8187857926763481,0.827082207323652
49,0.82062,0.81841,0.829,0.82066,0.8138,0.8259000000000001,0.8237000000000001,0.8287,0.8256,0.8248000000000001,0.820498,0.82574,0.824075548138275,0.8274044518617251,0.8155675217270532,0.8254284782729467
